Reviews,ProductRelated,ExitRates,PageValues>=20,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Purchase
7,238,0.016345046,3.851653215,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
5,167,0.012477354,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1,1,0.1,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,False,False
4,133,0.008689192,15.95538838,0.0,Nov,1,2,1,2,Returning_Visitor,True,False
5,34,0.024324324,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
10,35,0.034935835,0.0,0.0,Nov,2,5,9,8,Returning_Visitor,True,False
0,16,0.0125,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
7,65,0.019031516,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
2,46,0.026,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,True,False
1,34,0.006060606,8.754045182,0.0,Dec,2,2,7,2,New_Visitor,False,True
1,43,0.025762987,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
0,12,0.008333333,0.0,0.0,Dec,1,1,6,1,Returning_Visitor,False,False
0,4,0.05,0.0,0.0,Nov,2,5,3,1,Returning_Visitor,False,False
0,17,0.014705882,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,True
0,65,0.01991342,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,True
4,24,0.007692308,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,7,0.085714286,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,False,False
1,55,0.045272727,9.137331307,0.0,Dec,2,2,8,3,Returning_Visitor,False,False
0,24,0.026388889,0.0,0.0,Dec,3,2,3,10,Returning_Visitor,False,False
7,32,0.026315789,1.0,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
0,2,0.2,0.0,0.0,Dec,3,2,3,6,Returning_Visitor,True,False
2,45,0.039236111,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0,45,0.031296296,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
14,52,0.039161584,5.539900181,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
0,44,0.032142857,0.0,0.0,Dec,2,4,1,1,Returning_Visitor,False,False
12,129,0.018456829,1.03529974,0.0,Nov,2,4,1,10,Returning_Visitor,False,True
0,23,0.022222222,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,True,False
5,6,0.0525,0.0,0.0,Dec,3,2,5,2,Returning_Visitor,False,False
0,13,0.028205128,0.0,0.0,Dec,1,1,8,1,Returning_Visitor,True,False
0,5,0.05,0.0,0.0,Nov,3,2,8,3,Returning_Visitor,False,False
0,19,0.05,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
0,27,0.032193939,0.0,0.0,Nov,3,2,1,11,New_Visitor,True,False
0,7,0.057142857,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,True,True
1,37,0.009047619,0.0,0.0,Nov,2,4,3,2,New_Visitor,False,False
0,63,0.003225806,1.0,0.0,Nov,1,1,1,7,Returning_Visitor,False,True
0,1,0.2,0.0,0.0,Dec,2,2,1,13,Returning_Visitor,False,False
3,11,0.053125,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
0,34,0.024793388,0.0,0.0,Nov,2,2,6,11,Returning_Visitor,True,True
0,91,0.023937057,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
0,3,0.033333333,0.0,0.0,Nov,5,11,8,11,Returning_Visitor,False,False
3,35,0.027190827,1.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
2,7,0.037037037,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
3,39,0.039562226,5.606382766,0.0,Nov,3,2,5,2,Returning_Visitor,False,False
2,64,0.022009804,18.88360212,0.0,Nov,1,2,6,2,Returning_Visitor,False,False
4,50,0.015595238,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,True,True
0,69,0.013140097,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
5,27,0.019047619,0.0,0.0,Nov,2,2,9,13,Returning_Visitor,False,False
2,10,0.033333333,0.0,0.0,Dec,2,2,4,2,New_Visitor,True,False
0,69,0.002985075,1.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,True
0,18,0.033333333,0.0,0.0,Nov,4,1,3,1,Returning_Visitor,False,False
0,13,0.023076923,0.0,0.0,Nov,3,2,1,13,New_Visitor,True,False
0,64,0.025219349,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,False
3,35,0.005714286,1.0,0.0,Nov,4,1,1,2,Returning_Visitor,True,True
1,99,0.020421866,0.0,0.0,Nov,2,2,1,8,Returning_Visitor,False,True
4,27,0.015384615,0.0,0.0,Dec,4,1,3,1,Returning_Visitor,True,False
5,111,0.019613095,3.696136038,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
2,36,0.022839506,1.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
1,98,0.018367347,1.0,0.0,Nov,2,2,1,13,Returning_Visitor,True,True
3,6,0.086666667,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
8,53,0.007694004,14.16739222,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0,4,0.1,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,True
3,132,0.014962157,2.209003373,0.0,Nov,1,2,1,2,Returning_Visitor,False,True
0,1,0.2,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,False
0,4,0.166666667,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,False,False
5,167,0.004785636,1.0,0.0,Nov,4,2,1,1,Returning_Visitor,True,True
5,18,0.03015873,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
1,22,0.020289855,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
0,1,0.2,0.0,0.0,Dec,1,13,9,20,Returning_Visitor,False,False
1,13,0.008333333,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
0,6,0.05,0.0,0.0,Dec,2,2,3,8,New_Visitor,False,False
1,2,0.05,0.0,0.0,Dec,3,2,1,10,Returning_Visitor,False,False
0,61,0.041065574,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,False
0,5,0.2,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
13,161,0.018923933,15.988034,0.0,Nov,2,5,7,2,Returning_Visitor,True,True
9,114,0.005989942,1.0,0.0,Nov,2,4,2,2,Returning_Visitor,False,True
0,39,0.034188034,0.0,0.0,Nov,2,2,6,1,Returning_Visitor,False,False
0,1,0.15,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,True,False
4,19,0.042857143,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
11,91,0.019021966,10.51901813,0.0,Dec,2,2,4,3,Returning_Visitor,False,False
3,110,0.02942233,9.294011981,0.0,Nov,2,2,4,2,Returning_Visitor,True,True
0,62,0.009539422,5.1680996,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0,16,0.025,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
0,16,0.014583333,0.0,0.0,Nov,4,1,1,20,Returning_Visitor,False,False
0,3,0.166666667,0.0,0.0,Nov,3,3,3,1,Returning_Visitor,False,False
4,3,0.05625,0.0,0.0,Dec,2,2,6,2,Returning_Visitor,True,False
14,34,0.016216216,0.0,0.0,Dec,4,5,3,1,Returning_Visitor,False,False
9,139,0.015531015,1.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
6,11,0.007142857,0.0,0.0,Nov,4,1,1,8,New_Visitor,False,False
0,12,0.033333333,0.0,0.0,Dec,2,4,1,8,New_Visitor,False,False
2,38,0.004444444,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,True,False
7,337,0.015719446,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Dec,3,2,3,1,Returning_Visitor,False,False
7,33,0.013333333,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,4,0.183333333,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,True,False
3,3,0.028571429,0.0,0.0,Nov,2,4,4,2,Returning_Visitor,False,False
5,55,0.018737892,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
0,2,0.1,0.0,0.0,Dec,4,2,4,3,Returning_Visitor,False,False
9,54,0.009409888,1.943058508,0.0,Nov,3,2,1,3,Returning_Visitor,True,True
12,13,0.01,0.0,0.0,Dec,2,10,1,3,New_Visitor,False,False
2,5,0.028571429,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,False
1,24,0.001449275,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
0,23,0.030952381,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
2,8,0.025,0.0,0.0,Dec,2,2,1,3,New_Visitor,False,False
0,81,0.024773663,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
0,3,0.066666667,0.0,0.0,Nov,3,2,1,10,Returning_Visitor,True,False
6,21,0.022435897,7.072429969,0.0,Nov,1,1,4,10,Returning_Visitor,True,False
4,99,0.029507982,4.495585092,0.0,Nov,3,2,4,13,Returning_Visitor,True,False
8,157,0.019816374,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,True,True
0,141,0.013891039,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
7,23,0.021428571,0.0,0.0,Nov,2,5,3,3,Returning_Visitor,True,False
6,26,0.017647059,8.045767732,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
5,118,0.012371615,1.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
2,22,0.039814815,5.00765405,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Dec,1,2,3,1,Returning_Visitor,False,False
5,56,0.022060248,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
0,17,0.011764706,0.0,0.0,Nov,4,1,9,2,Returning_Visitor,False,False
9,95,0.027077656,2.815539375,0.0,Nov,2,2,4,1,Returning_Visitor,False,False
0,89,0.030211039,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
1,31,0.024242424,0.0,0.0,Nov,4,2,1,2,Returning_Visitor,False,False
2,20,0.033872603,0.0,0.0,Nov,1,1,3,6,Returning_Visitor,False,False
2,145,0.013265367,0.780277403,0.0,Nov,2,10,7,3,Returning_Visitor,True,True
4,3,0.05,0.0,0.0,Nov,1,1,2,8,New_Visitor,True,True
0,4,0.05,0.0,0.0,Dec,1,8,9,2,Returning_Visitor,False,False
2,11,0.016666667,1.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
2,22,0.007246377,19.10349568,0.0,Dec,4,1,3,1,Returning_Visitor,True,True
0,5,0.04,0.0,0.0,Nov,2,2,7,13,Returning_Visitor,True,False
0,9,0.06,0.0,0.0,Dec,3,2,1,3,Returning_Visitor,False,False
1,7,0.025,0.0,0.0,Dec,1,1,2,2,New_Visitor,False,False
1,27,0.034482759,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
5,54,0.017333333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,True
0,19,0.026315789,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
0,10,0.041666667,0.0,0.0,Nov,2,2,7,6,Returning_Visitor,False,False
3,44,0.023137121,0.0,0.0,Nov,1,1,4,1,Returning_Visitor,True,False
0,5,0.04,0.0,0.0,Dec,3,2,3,6,Returning_Visitor,False,False
0,11,0.036363636,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
0,5,0.104081633,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
1,17,0.071568627,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
0,51,0.012121212,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,False
0,17,0.02422619,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,False
2,6,0.044444444,0.0,0.0,Dec,3,2,4,20,Returning_Visitor,False,False
0,64,0.022705971,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
2,41,0.0242741,5.850665427,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
1,19,0.030392157,1.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,True
5,51,0.029719534,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
0,1,0.2,0.0,0.0,Nov,3,2,7,20,Returning_Visitor,False,False
0,30,0.003333333,0.0,0.0,Nov,1,1,3,8,New_Visitor,False,False
2,18,0.017391304,1.0,0.0,Dec,2,2,1,6,Returning_Visitor,False,True
0,30,0.026888889,0.0,0.0,Dec,3,2,3,3,Returning_Visitor,False,False
5,72,0.024597953,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
0,23,0.004347826,0.0,0.0,Nov,1,1,3,2,New_Visitor,False,False
0,15,0.058666667,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,64,0.026739194,0.0,0.0,Nov,1,2,2,10,Returning_Visitor,True,False
8,17,0.034920635,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,False
2,19,0.005,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
0,38,0.010526316,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
5,6,0.009090909,0.0,0.0,Nov,1,1,2,2,New_Visitor,True,False
1,77,0.023842532,14.38546841,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
2,33,0.011290323,12.45078371,0.0,Nov,1,1,2,8,New_Visitor,True,True
1,49,0.005319149,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
7,42,0.029981326,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,34,0.014052288,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
0,7,0.033333333,0.0,0.0,Dec,2,2,1,8,New_Visitor,False,False
5,38,0.009090909,0.0,0.0,Dec,3,2,8,10,Returning_Visitor,True,False
0,29,0.044367816,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
6,22,0.013512907,1.0,0.0,Dec,3,2,5,2,Returning_Visitor,False,False
5,53,0.002515723,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
4,53,0.022238793,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,True,False
10,82,0.017004257,13.9750483,0.0,Nov,3,2,1,13,Returning_Visitor,False,True
0,2,0.1,0.0,0.0,Dec,2,2,7,13,Returning_Visitor,False,False
6,12,0.007142857,0.0,0.0,Nov,1,2,3,2,New_Visitor,False,False
0,27,0.040740741,0.0,0.0,Nov,2,2,1,2,New_Visitor,True,True
0,18,0.01,0.0,0.0,Dec,8,2,9,2,New_Visitor,True,False
0,6,0.041666667,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,False
2,1,0.04,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
0,7,0.028571429,0.0,0.0,Nov,2,4,4,2,New_Visitor,True,False
4,31,0.005882353,0.0,0.0,Dec,2,2,4,2,New_Visitor,True,False
0,25,0.009,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
1,100,0.007150715,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
1,10,0.027272727,0.0,0.0,Dec,2,2,1,11,Returning_Visitor,False,False
0,3,0.125,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
3,20,0.02,1.0,0.0,Nov,2,2,8,3,Returning_Visitor,False,True
0,4,0.05,0.0,0.0,Dec,1,1,8,10,Returning_Visitor,False,False
5,36,0.005405405,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
6,17,0.052380952,14.10739957,0.0,Nov,1,8,3,11,Returning_Visitor,False,True
0,3,0.122222222,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,False,False
0,3,0.007407407,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
0,2,0.2,0.0,0.0,Nov,1,1,9,1,Returning_Visitor,False,False
11,36,0.014880952,0.0,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
0,83,0.019075614,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
1,27,0.017354497,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
0,14,0.014285714,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
0,27,0.024691358,0.0,0.0,Dec,4,2,1,2,New_Visitor,True,False
0,12,0.084545455,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,6,0.01,0.0,0.0,Dec,1,1,3,3,Returning_Visitor,False,False
0,11,0.036363636,0.0,0.0,Dec,3,2,6,2,New_Visitor,True,False
6,37,0.031709957,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,True,False
6,71,0.013963964,12.30811748,0.0,Nov,3,2,1,10,Returning_Visitor,False,True
0,19,0.026315789,0.0,0.0,Dec,4,1,7,1,Returning_Visitor,True,False
0,7,0.028571429,1.0,0.0,Dec,1,1,2,8,New_Visitor,True,True
0,87,0.002352941,1.0,0.0,Nov,2,2,1,2,New_Visitor,False,True
0,3,0.133333333,0.0,0.0,Dec,2,4,7,3,Returning_Visitor,False,False
6,179,0.020876741,18.08361086,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
6,119,0.012179841,1.0,0.0,Dec,3,2,1,2,Returning_Visitor,True,True
7,85,0.017267562,10.1319644,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0,52,0.019337607,0.0,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
1,26,0.0346,11.70614611,0.0,Nov,3,2,2,1,Returning_Visitor,False,True
0,22,0.021428571,0.0,0.0,Nov,2,2,7,8,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Nov,8,2,9,3,Other,False,False
5,7,0.0375,0.0,0.0,Nov,2,2,3,6,Returning_Visitor,True,True
0,41,0.009302326,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
2,6,0.04375,0.0,0.0,Dec,3,2,5,3,Returning_Visitor,True,False
1,23,0.008695652,1.0,0.0,Dec,2,4,1,2,New_Visitor,False,True
0,9,0.025,13.1168283,0.0,Dec,1,1,1,2,New_Visitor,True,True
0,2,0.05,0.0,0.0,Dec,3,2,5,2,Returning_Visitor,False,False
1,27,0.005142857,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,False,False
0,8,0.05,0.0,0.0,Nov,1,1,3,8,New_Visitor,True,False
0,11,0.024242424,0.0,0.0,Dec,3,2,2,2,New_Visitor,False,False
16,113,0.026808161,0.0,0.0,Dec,2,6,7,1,Returning_Visitor,False,False
6,172,0.019865374,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,False
0,38,0.053909774,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
7,40,0.012186396,1.0,0.0,Dec,2,2,3,2,Returning_Visitor,True,True
5,8,0.01,0.0,0.0,Nov,1,1,1,2,New_Visitor,True,False
12,351,0.027372411,1.984555788,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
0,8,0.029166667,0.0,0.0,Nov,3,2,3,11,Returning_Visitor,True,False
0,1,0.2,0.0,0.0,Dec,1,1,4,1,Returning_Visitor,False,False
2,54,0.019939049,1.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
8,31,0.027830688,13.89178731,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
2,162,0.003477932,1.0,0.0,Nov,2,2,1,8,New_Visitor,False,True
0,2,0.2,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
5,28,0.022427035,0.0,0.0,Dec,3,2,6,3,Returning_Visitor,False,False
2,15,0.004444444,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
5,70,0.019809524,0.0,0.0,Dec,2,4,1,3,Returning_Visitor,False,False
17,45,0.020699598,7.180348301,0.0,Nov,1,1,3,10,Returning_Visitor,False,True
2,11,0.036363636,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
5,9,0.04,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,False
3,94,0.009450172,0.0,0.0,Nov,2,2,9,10,Returning_Visitor,False,False
0,13,0.016666667,0.0,0.0,Nov,2,10,7,2,New_Visitor,False,False
3,4,0.028571429,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,True,False
1,20,0.038095238,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
13,59,0.004545455,1.0,0.0,Nov,2,2,4,10,Returning_Visitor,True,True
0,23,0.047826087,0.0,0.0,Nov,4,1,9,3,Returning_Visitor,False,False
1,9,0.06875,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,False,False
3,64,0.028731343,1.0,0.0,Nov,3,2,1,3,Returning_Visitor,True,False
10,66,0.029065112,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
6,41,0.01,0.0,0.0,Dec,3,2,3,11,New_Visitor,False,False
13,22,0.018666667,1.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,True
0,6,0.016666667,0.0,0.0,Nov,3,2,1,6,New_Visitor,True,False
0,53,0.003921569,0.0,0.0,Nov,2,4,3,2,Returning_Visitor,False,False
8,81,0.014562569,15.56462164,0.0,Nov,2,2,1,2,Returning_Visitor,False,True
9,70,0.003457557,0.0,0.0,Nov,1,1,5,3,Returning_Visitor,False,False
0,19,0.010526316,0.0,0.0,Dec,2,4,1,2,New_Visitor,False,False
17,49,0.025063352,2.580028334,0.0,Dec,3,2,1,13,Returning_Visitor,False,False
2,8,0.01,0.0,0.0,Dec,8,1,3,2,Returning_Visitor,True,False
0,41,0.011282051,19.51010101,0.0,Dec,2,5,3,1,Returning_Visitor,False,True
5,138,0.008337205,17.63434621,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
0,7,0.028571429,0.0,0.0,Nov,2,5,2,3,Returning_Visitor,False,False
4,3,0.05,0.0,0.0,Dec,1,1,1,8,New_Visitor,True,False
4,29,0.02745098,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,True
5,81,0.028674678,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,False
0,11,0.044444444,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
5,55,0.029188713,4.007065498,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
3,15,0.037267081,0.0,0.0,Nov,2,10,1,2,Returning_Visitor,False,True
5,59,0.008391881,1.0,0.0,Nov,2,5,4,2,Returning_Visitor,True,True
4,6,0.037037037,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,False,False
0,9,0.025,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,False,False
0,20,0.003333333,0.0,0.0,Dec,3,2,4,2,New_Visitor,False,False
0,9,0.044444444,0.0,0.0,Nov,2,2,6,13,Returning_Visitor,False,False
13,166,0.017541022,4.115853586,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
5,15,0.02,0.0,0.0,Dec,4,1,1,2,New_Visitor,True,False
0,8,0.05,0.0,0.0,Nov,4,2,1,2,New_Visitor,False,False
0,40,0.033880952,0.0,0.0,Nov,1,8,1,11,Returning_Visitor,False,True
3,106,0.02044187,19.03391341,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
0,13,0.015384615,0.0,0.0,Nov,4,1,1,8,Returning_Visitor,False,False
4,9,0.021428571,0.0,0.0,Nov,2,2,3,2,New_Visitor,False,False
2,24,0.0186,15.27655756,0.0,Dec,2,2,3,2,Returning_Visitor,False,True
0,66,0.022567288,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
9,116,0.005854801,1.0,0.0,Nov,3,2,2,2,Returning_Visitor,False,True
1,15,0.025,0.0,0.0,Nov,1,1,2,2,New_Visitor,False,False
1,6,0.116666667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,64,0.008854167,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,False,False
2,9,0.01,0.0,0.0,Dec,2,4,3,8,Returning_Visitor,False,False
0,11,0.054545455,0.0,0.0,Nov,2,2,5,1,Returning_Visitor,False,False
10,20,0.002666667,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
0,8,0.0375,0.0,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
2,66,0.038335618,0.0,0.0,Dec,3,2,8,1,Returning_Visitor,False,False
2,4,0.016666667,0.0,0.0,Nov,1,2,3,2,New_Visitor,False,False
0,41,0.030243902,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Dec,3,2,4,13,Returning_Visitor,False,False
4,20,0.013333333,4.84736534,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
0,21,0.074716553,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,False,False
0,35,0.024444444,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
13,154,0.02883646,0.0,0.0,Nov,2,2,3,10,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
0,12,0.041666667,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,True,False
1,50,0.044,0.0,0.0,Dec,2,2,2,2,Returning_Visitor,True,False
8,20,0.059464286,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
5,2,0.022222222,0.0,0.0,Nov,2,2,1,8,New_Visitor,True,True
0,6,0.1,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
0,2,0.05,0.0,0.0,Nov,3,2,8,2,Returning_Visitor,False,False
5,69,0.021765601,0.0,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
1,63,0.03604734,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
10,28,0.012903226,0.0,0.0,Dec,2,4,7,1,Returning_Visitor,False,False
0,8,0.0875,0.0,0.0,Dec,1,1,2,1,Returning_Visitor,False,False
0,49,0.004081633,1.0,0.0,Nov,2,2,1,10,Returning_Visitor,False,True
1,82,0.01125,1.0,0.0,Nov,1,1,9,3,Returning_Visitor,True,True
0,15,0.051041667,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0,9,0.022222222,0.0,0.0,Dec,2,2,6,13,Returning_Visitor,False,False
2,17,0.011111111,0.0,0.0,Dec,1,1,1,8,Returning_Visitor,False,False
0,5,0.016666667,0.0,0.0,Dec,4,1,2,1,Returning_Visitor,True,False
0,3,0.033333333,0.0,0.0,Dec,1,1,1,3,New_Visitor,False,False
0,5,0.05,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0,49,0.038231293,0.0,0.0,Nov,3,2,7,13,Returning_Visitor,False,False
0,37,0.017747748,0.0,0.0,Dec,3,3,3,3,Returning_Visitor,False,False
8,14,0.031578947,0.0,0.0,Nov,4,1,3,8,New_Visitor,False,True
2,137,0.01964546,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,True,True
1,21,0.01,0.0,0.0,Nov,2,5,1,2,Returning_Visitor,False,False
0,1,0.2,0.0,0.0,Dec,8,13,9,20,Other,False,False
8,349,0.004306345,1.625051033,0.0,Nov,4,2,9,10,Returning_Visitor,False,False
1,112,0.019128308,0.0,0.0,Dec,1,1,4,2,Returning_Visitor,False,False
3,33,0.010840336,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,False,False
2,24,0.003846154,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
12,48,0.016570513,1.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
8,18,0.02173913,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
0,9,0.033333333,0.0,0.0,Dec,3,2,3,10,New_Visitor,False,False
2,6,0.025,0.0,0.0,Dec,2,2,4,2,New_Visitor,False,False
4,41,0.018783069,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0,42,0.01094246,0.0,0.0,Nov,1,2,2,2,Returning_Visitor,False,False
